row_id,app_id,app_name,app_version,cmp_id,cmp_name,cmp_version,cmp_type,app_status,cmp_status,request_id,request_date,request_status,request_step,notes
905,Pra502,Praeuxlog,a.b.8,gol31.04,"Praeuxlog:a.b.8--Cmp Program-4",Ver:8,Commercial,cancelled,pending,35WJV,2011-4-3,submitted,inspection_step,"Open Source. No commercial support"
906,Pra502,Praeuxlog,a.b.8,gol31.05,"Praeuxlog:a.b.8--Cmp Program-5",Ver:8,"Open Source",cancelled,submitted,23YUM,2028-6-17,approved,inspection_step," "
907,Pra502,Praeuxlog,a.b.8,gol31.06,"Praeuxlog:a.b.8--Cmp Program-6",Ver:8,Other,cancelled,pending,26ZCZ,2000-4-17,pending,review_step,"Public Domain. No Support"
908,Pra502,Praeuxlog,a.b.8,gol31.07,"Praeuxlog:a.b.8--Cmp Program-7",Ver:8,Other,cancelled,approved,80UCW,2026-1-17,submitted,approval_step,"Open Source. No commercial support"
909,Pra502,Praeuxlog,a.b.8,gol31.08,"Praeuxlog:a.b.8--Cmp Program-8",Ver:8,Commercial,cancelled,approved,99VEJ,2005-10-3,pending,approval_step," "
910,Pra502,Praeuxlog,a.b.8,gol31.09,"Praeuxlog:a.b.8--Cmp Program-9",Ver:8,Commercial,cancelled,in_review,17XFC,2026-5-28,pending,inspection_step," "
911,Pra502,Praeuxlog,a.b.8,gol31.010,"Praeuxlog:a.b.8--Cmp Program-10",Ver:8,Other,cancelled,approved,76TGS,2004-3-28,submitted,approval_step," "
912,Pra502,Praeuxlog,a.b.8,gol31.011,"Praeuxlog:a.b.8--Cmp Program-11",Ver:8,Commercial,cancelled,submitted,27DWB,2028-2-23,submitted,approval_step,"Public Domain. No Support"
913,Pra502,Praeuxlog,a.b.8,gol31.012,"Praeuxlog:a.b.8--Cmp Program-12",Ver:8,Internal,cancelled,approved,75URM,2029-7-3,submitted,approval_step," "
914,Pra502,Praeuxlog,a.b.8,gol31.013,"Praeuxlog:a.b.8--Cmp Program-13",Ver:8,Internal,cancelled,approved,40GEN,2020-10-29,approved,review_step," "
915,Pra502,Praeuxlog,a.b.8,gol31.014,"Praeuxlog:a.b.8--Cmp Program-14",Ver:8,Internal,cancelled,submitted,92LGW,2019-4-7,approved,review_step,"Public Domain. No Support"
916,Pra502,Praeuxlog,a.b.8,gol31.015,"Praeuxlog:a.b.8--Cmp Program-15",Ver:8,Internal,cancelled,released,29OGA,2001-12-3,approved,inspection_step," "
917,Pra502,Praeuxlog,a.b.8,gol31.016,"Praeuxlog:a.b.8--Cmp Program-16",Ver:8,Commercial,cancelled,approved,62WOR,2028-7-28,submitted,review_step,"Open Source. No commercial support"
918,Pra502,Praeuxlog,a.b.8,gol31.017,"Praeuxlog:a.b.8--Cmp Program-17",Ver:8,Other,cancelled,in_review,34AEW,2027-5-8,pending,approval_step," "
919,Pra502,Praeuxlog,a.b.8,gol31.018,"Praeuxlog:a.b.8--Cmp Program-18",Ver:8,"Open Source",cancelled,in_review,90EXL,2024-3-9,pending,approval_step," "
920,Pra502,Praeuxlog,a.b.8,gol31.019,"Praeuxlog:a.b.8--Cmp Program-19",Ver:8,"Open Source",cancelled,released,12KMC,2013-1-31,submitted,review_step,"Public Domain. No Support"
921,RTF101,RTFM,8.5.0,MFT21.60,"RTFM:8.5.0--Cmp Program-0",a.b.0,"Open Source",released,submitted,72OAU,2001-12-26,pending,inspection_step," "
922,RTF101,RTFM,8.5.0,MFT21.61,"RTFM:8.5.0--Cmp Program-1",a.b.0,Internal,released,submitted,83FHR,2001-11-21,approved,inspection_step," "
923,RTF101,RTFM,8.5.0,MFT21.62,"RTFM:8.5.0--Cmp Program-2",a.b.0,Other,released,in_review,80EDP,2000-8-10,pending,approval_step," "
924,RTF101,RTFM,8.5.0,MFT21.63,"RTFM:8.5.0--Cmp Program-3",a.b.0,"Open Source",released,in_review,96IER,2023-9-9,pending,approval_step," "
925,RTF101,RTFM,8.5.0,MFT21.64,"RTFM:8.5.0--Cmp Program-4",a.b.0,Commercial,released,released,65CCE,2021-5-15,approved,inspection_step," "
926,RTF101,RTFM,8.5.0,MFT21.65,"RTFM:8.5.0--Cmp Program-5",a.b.0,"Open Source",released,approved,58URP,2009-9-13,submitted,inspection_step,"Public Domain. No Support"
927,RTF101,RTFM,8.5.0,MFT21.66,"RTFM:8.5.0--Cmp Program-6",a.b.0,Commercial,released,in_review,36BCC,2022-7-8,approved,review_step," "
928,RTF101,RTFM,8.5.0,MFT21.67,"RTFM:8.5.0--Cmp Program-7",a.b.0,Commercial,released,pending,36ZWJ,2004-4-19,pending,inspection_step,"Public Domain. No Support"
929,RTF101,RTFM,8.5.0,MFT21.68,"RTFM:8.5.0--Cmp Program-8",a.b.0,Internal,released,submitted,68WFE,2001-10-8,approved,approval_step," "
930,RTF101,RTFM,8.5.0,MFT21.69,"RTFM:8.5.0--Cmp Program-9",a.b.0,"Open Source",released,in_review,38UEM,2001-7-13,pending,inspection_step,"Public Domain. No Support"
931,RTF101,RTFM,8.5.0,MFT21.610,"RTFM:8.5.0--Cmp Program-10",a.b.0,Commercial,released,in_review,49MHS,2008-8-8,pending,review_step," "
932,RTF101,RTFM,8.5.0,MFT21.611,"RTFM:8.5.0--Cmp Program-11",a.b.0,"Open Source",released,released,54NDY,2028-7-5,pending,approval_step,"Open Source. No commercial support"
933,RTF101,RTFM,8.5.0,MFT21.612,"RTFM:8.5.0--Cmp Program-12",a.b.0,Other,released,approved,45SEQ,2011-2-26,submitted,inspection_step," "
934,RTF101,RTFM,8.5.0,MFT21.613,"RTFM:8.5.0--Cmp Program-13",a.b.0,Commercial,released,pending,82GCX,2003-5-17,pending,approval_step," "
935,RTF101,RTFM,8.5.0,MFT21.614,"RTFM:8.5.0--Cmp Program-14",a.b.0,Commercial,released,released,52TKM,2018-9-14,pending,review_step,"Public Domain. No Support"
936,RTF101,RTFM,8.5.0,MFT21.615,"RTFM:8.5.0--Cmp Program-15",a.b.0,Commercial,released,submitted,16EIR,2004-8-4,submitted,inspection_step," "
937,RTF101,RTFM,8.5.0,MFT21.616,"RTFM:8.5.0--Cmp Program-16",a.b.0,Commercial,released,approved,33IPB,2014-9-9,pending,approval_step," "
938,RTF101,RTFM,8.5.0,MFT21.617,"RTFM:8.5.0--Cmp Program-17",a.b.0,"Open Source",released,approved,40XXM,2010-3-28,submitted,inspection_step," "
939,RTF101,RTFM,8.5.0,MFT21.618,"RTFM:8.5.0--Cmp Program-18",a.b.0,"Open Source",released,pending,47AVG,2003-7-4,approved,approval_step," "
940,RTF101,RTFM,8.5.0,MFT21.619,"RTFM:8.5.0--Cmp Program-19",a.b.0,"Open Source",released,pending,33GUX,2001-11-7,submitted,review_step," "
941,RTF717,RTFM,8.5.1,MFT21.60,"RTFM:8.5.1--Cmp Program-0",a.b.1,Internal,released,released,51DDN,2024-10-20,submitted,review_step," "
942,RTF717,RTFM,8.5.1,MFT21.61,"RTFM:8.5.1--Cmp Program-1",a.b.1,Internal,released,pending,67RVC,2001-4-3,submitted,inspection_step," "
943,RTF717,RTFM,8.5.1,MFT21.62,"RTFM:8.5.1--Cmp Program-2",a.b.1,Internal,released,approved,78BYU,2012-4-22,pending,approval_step," "
944,RTF717,RTFM,8.5.1,MFT21.63,"RTFM:8.5.1--Cmp Program-3",a.b.1,Other,released,submitted,77BXD,2005-9-3,approved,inspection_step," "
945,RTF717,RTFM,8.5.1,MFT21.64,"RTFM:8.5.1--Cmp Program-4",a.b.1,Other,released,released,38WNQ,2022-4-25,pending,review_step," "
946,RTF717,RTFM,8.5.1,MFT21.65,"RTFM:8.5.1--Cmp Program-5",a.b.1,Commercial,released,in_review,67PWC,2005-1-11,submitted,inspection_step," "
947,RTF717,RTFM,8.5.1,MFT21.66,"RTFM:8.5.1--Cmp Program-6",a.b.1,"Open Source",released,submitted,30IIL,2022-1-15,approved,inspection_step," "
948,RTF717,RTFM,8.5.1,MFT21.67,"RTFM:8.5.1--Cmp Program-7",a.b.1,Commercial,released,submitted,39NTP,2028-1-14,submitted,review_step," "
949,RTF717,RTFM,8.5.1,MFT21.68,"RTFM:8.5.1--Cmp Program-8",a.b.1,"Open Source",released,approved,93YRG,2005-5-31,submitted,review_step," "
950,RTF717,RTFM,8.5.1,MFT21.69,"RTFM:8.5.1--Cmp Program-9",a.b.1,Other,released,pending,87BDA,2026-3-13,approved,review_step," "
951,RTF717,RTFM,8.5.1,MFT21.610,"RTFM:8.5.1--Cmp Program-10",a.b.1,Internal,released,pending,88NCU,2027-7-26,submitted,approval_step," "
952,RTF717,RTFM,8.5.1,MFT21.611,"RTFM:8.5.1--Cmp Program-11",a.b.1,Internal,released,pending,75QAP,2030-3-22,approved,approval_step," "
953,RTF717,RTFM,8.5.1,MFT21.612,"RTFM:8.5.1--Cmp Program-12",a.b.1,"Open Source",released,submitted,64LAT,2011-7-19,submitted,inspection_step," "
954,RTF717,RTFM,8.5.1,MFT21.613,"RTFM:8.5.1--Cmp Program-13",a.b.1,Internal,released,in_review,33HWD,2001-12-16,approved,inspection_step," "
955,RTF717,RTFM,8.5.1,MFT21.614,"RTFM:8.5.1--Cmp Program-14",a.b.1,Other,released,in_review,35IGO,2010-6-5,approved,review_step,"Open Source. No commercial support"
956,RTF717,RTFM,8.5.1,MFT21.615,"RTFM:8.5.1--Cmp Program-15",a.b.1,Internal,released,in_review,32BFE,2009-1-5,approved,approval_step," "
957,RTF717,RTFM,8.5.1,MFT21.616,"RTFM:8.5.1--Cmp Program-16",a.b.1,Internal,released,submitted,28UKL,2008-1-5,submitted,review_step," "
958,RTF717,RTFM,8.5.1,MFT21.617,"RTFM:8.5.1--Cmp Program-17",a.b.1,Internal,released,approved,55ZOR,2028-6-15,submitted,approval_step," "
959,RTF717,RTFM,8.5.1,MFT21.618,"RTFM:8.5.1--Cmp Program-18",a.b.1,Other,released,approved,47FOH,2025-10-14,approved,inspection_step,"Open Source. No commercial support"
960,RTF717,RTFM,8.5.1,MFT21.619,"RTFM:8.5.1--Cmp Program-19",a.b.1,Other,released,submitted,51WRL,2003-1-6,approved,inspection_step," "
961,RTF525,RTFM,8.5.2,MFT21.60,"RTFM:8.5.2--Cmp Program-0",a.b.2,Commercial,released,in_review,62VNX,2021-9-11,approved,approval_step," "
962,RTF525,RTFM,8.5.2,MFT21.61,"RTFM:8.5.2--Cmp Program-1",a.b.2,Other,released,released,21IPE,2009-7-12,approved,inspection_step," "
963,RTF525,RTFM,8.5.2,MFT21.62,"RTFM:8.5.2--Cmp Program-2",a.b.2,Commercial,released,in_review,46TWZ,2005-10-20,submitted,approval_step,"Open Source. No commercial support"
964,RTF525,RTFM,8.5.2,MFT21.63,"RTFM:8.5.2--Cmp Program-3",a.b.2,"Open Source",released,pending,37LUO,2007-7-17,submitted,approval_step,"Open Source. No commercial support"
965,RTF525,RTFM,8.5.2,MFT21.64,"RTFM:8.5.2--Cmp Program-4",a.b.2,"Open Source",released,submitted,39SYO,2004-5-17,approved,inspection_step," "
966,RTF525,RTFM,8.5.2,MFT21.65,"RTFM:8.5.2--Cmp Program-5",a.b.2,"Open Source",released,released,43ORO,2002-8-31,submitted,review_step," "
967,RTF525,RTFM,8.5.2,MFT21.66,"RTFM:8.5.2--Cmp Program-6",a.b.2,"Open Source",released,pending,92GKC,2006-2-9,submitted,approval_step," "
968,RTF525,RTFM,8.5.2,MFT21.67,"RTFM:8.5.2--Cmp Program-7",a.b.2,"Open Source",released,released,79UFO,2029-2-20,approved,inspection_step," "
969,RTF525,RTFM,8.5.2,MFT21.68,"RTFM:8.5.2--Cmp Program-8",a.b.2,"Open Source",released,pending,14DXW,2000-7-2,approved,review_step,"Public Domain. No Support"
970,RTF525,RTFM,8.5.2,MFT21.69,"RTFM:8.5.2--Cmp Program-9",a.b.2,"Open Source",released,approved,52TYR,2000-12-26,approved,approval_step," "
971,RTF525,RTFM,8.5.2,MFT21.610,"RTFM:8.5.2--Cmp Program-10",a.b.2,Internal,released,in_review,59XQG,2008-6-21,submitted,review_step,"Public Domain. No Support"
972,RTF525,RTFM,8.5.2,MFT21.611,"RTFM:8.5.2--Cmp Program-11",a.b.2,Commercial,released,approved,50CDU,2023-3-23,approved,inspection_step," "
973,RTF525,RTFM,8.5.2,MFT21.612,"RTFM:8.5.2--Cmp Program-12",a.b.2,Commercial,released,in_review,70BDL,2008-6-26,approved,review_step," "
974,RTF525,RTFM,8.5.2,MFT21.613,"RTFM:8.5.2--Cmp Program-13",a.b.2,Other,released,submitted,92ZBI,2021-3-1,approved,review_step," "
975,RTF525,RTFM,8.5.2,MFT21.614,"RTFM:8.5.2--Cmp Program-14",a.b.2,"Open Source",released,released,10EZN,2010-11-23,submitted,inspection_step," "
976,RTF525,RTFM,8.5.2,MFT21.615,"RTFM:8.5.2--Cmp Program-15",a.b.2,Commercial,released,pending,56IYM,2015-6-20,submitted,review_step," "
977,RTF525,RTFM,8.5.2,MFT21.616,"RTFM:8.5.2--Cmp Program-16",a.b.2,Commercial,released,released,44RHR,2020-12-15,pending,review_step," "
978,RTF525,RTFM,8.5.2,MFT21.617,"RTFM:8.5.2--Cmp Program-17",a.b.2,Internal,released,in_review,81RAS,2011-1-2,approved,review_step,"Public Domain. No Support"
979,RTF525,RTFM,8.5.2,MFT21.618,"RTFM:8.5.2--Cmp Program-18",a.b.2,Other,released,released,46FEM,2007-7-15,submitted,review_step," "
980,RTF525,RTFM,8.5.2,MFT21.619,"RTFM:8.5.2--Cmp Program-19",a.b.2,Other,released,pending,17LWR,2020-3-18,pending,review_step," "
981,RTF106,RTFM,8.5.3,MFT21.60,"RTFM:8.5.3--Cmp Program-0",a.b.3,Commercial,released,released,39POX,2015-11-24,pending,review_step,"Public Domain. No Support"
982,RTF106,RTFM,8.5.3,MFT21.61,"RTFM:8.5.3--Cmp Program-1",a.b.3,Other,released,approved,70HVU,2005-11-19,submitted,inspection_step," "
983,RTF106,RTFM,8.5.3,MFT21.62,"RTFM:8.5.3--Cmp Program-2",a.b.3,Other,released,pending,93WCN,2007-10-13,submitted,review_step," "
984,RTF106,RTFM,8.5.3,MFT21.63,"RTFM:8.5.3--Cmp Program-3",a.b.3,"Open Source",released,in_review,84JRM,2009-9-31,approved,review_step,"Open Source. No commercial support"
985,RTF106,RTFM,8.5.3,MFT21.64,"RTFM:8.5.3--Cmp Program-4",a.b.3,Commercial,released,submitted,30LQB,2009-2-3,approved,review_step," "
986,RTF106,RTFM,8.5.3,MFT21.65,"RTFM:8.5.3--Cmp Program-5",a.b.3,Internal,released,submitted,51VRY,2030-10-14,pending,approval_step," "
987,RTF106,RTFM,8.5.3,MFT21.66,"RTFM:8.5.3--Cmp Program-6",a.b.3,Internal,released,released,51LOT,2010-12-30,submitted,inspection_step,"Open Source. No commercial support"
988,RTF106,RTFM,8.5.3,MFT21.67,"RTFM:8.5.3--Cmp Program-7",a.b.3,Commercial,released,approved,71CTV,2019-10-23,pending,inspection_step,"Public Domain. No Support"
989,RTF106,RTFM,8.5.3,MFT21.68,"RTFM:8.5.3--Cmp Program-8",a.b.3,Other,released,pending,17QZZ,2008-3-6,pending,review_step," "
990,RTF106,RTFM,8.5.3,MFT21.69,"RTFM:8.5.3--Cmp Program-9",a.b.3,"Open Source",released,in_review,92BZZ,2025-1-30,submitted,review_step," "
991,RTF106,RTFM,8.5.3,MFT21.610,"RTFM:8.5.3--Cmp Program-10",a.b.3,"Open Source",released,submitted,25DNG,2016-12-27,submitted,inspection_step," "
992,RTF106,RTFM,8.5.3,MFT21.611,"RTFM:8.5.3--Cmp Program-11",a.b.3,Other,released,released,67PWA,2027-9-16,approved,review_step," "
993,RTF106,RTFM,8.5.3,MFT21.612,"RTFM:8.5.3--Cmp Program-12",a.b.3,Other,released,submitted,89XOB,2006-4-31,approved,approval_step," "
994,RTF106,RTFM,8.5.3,MFT21.613,"RTFM:8.5.3--Cmp Program-13",a.b.3,Other,released,released,14XIL,2001-3-8,submitted,review_step," "
995,RTF106,RTFM,8.5.3,MFT21.614,"RTFM:8.5.3--Cmp Program-14",a.b.3,Internal,released,in_review,11WOI,2027-2-23,pending,inspection_step," "
996,RTF106,RTFM,8.5.3,MFT21.615,"RTFM:8.5.3--Cmp Program-15",a.b.3,"Open Source",released,pending,98QED,2026-1-18,approved,review_step," "
997,RTF106,RTFM,8.5.3,MFT21.616,"RTFM:8.5.3--Cmp Program-16",a.b.3,Internal,released,in_review,32AEP,2004-6-25,pending,approval_step," "
998,RTF106,RTFM,8.5.3,MFT21.617,"RTFM:8.5.3--Cmp Program-17",a.b.3,Other,released,approved,27QGG,2029-9-31,approved,review_step," "
999,RTF106,RTFM,8.5.3,MFT21.618,"RTFM:8.5.3--Cmp Program-18",a.b.3,Commercial,released,released,15RUR,2015-5-21,pending,inspection_step," "
1000,RTF106,RTFM,8.5.3,MFT21.619,"RTFM:8.5.3--Cmp Program-19",a.b.3,"Open Source",released,submitted,20FNX,2003-4-15,pending,approval_step," "
